,SO2,NO,NO2,O3,VEL,DIR,TEM,HUM,PRE,RAD,LLU,PM10,date,estacion,hora
1795,1.17,0.41,1.37,51.29,2.8,192.71,14.4,100.0,926.98,4.8,0.0,43.74,2024-11-04 00:10:00,12,21:20
1796,1.14,0.39,1.44,49.33,2.82,204.65,14.4,100.0,927.0,4.8,0.0,43.74,2024-11-04 00:10:00,12,21:30
1797,1.29,0.36,1.5,50.38,2.98,223.44,14.5,100.0,927.0,4.8,0.0,43.74,2024-11-04 00:10:00,12,21:40
1798,1.23,0.36,1.48,50.6,2.35,229.75,14.6,100.0,927.0,4.8,0.0,43.74,2024-11-04 00:10:00,12,21:50
1799,1.24,0.47,1.47,50.33,2.43,239.15,14.6,100.0,927.0,4.8,0.0,43.74,2024-11-04 00:10:00,12,22:00
1800,1.36,0.49,1.52,48.98,2.3,241.58,14.7,100.0,927.0,4.8,0.0,51.51,2024-11-04 00:10:00,12,22:10
1801,1.46,0.5,1.56,48.84,1.48,237.05,14.7,100.0,927.0,4.8,0.0,51.95,2024-11-04 00:10:00,12,22:20
1802,1.36,0.44,1.58,48.88,2.0,236.28,14.7,100.0,927.0,4.8,0.0,51.95,2024-11-04 00:10:00,12,22:30
1803,1.4,0.39,1.39,49.07,1.9,250.88,14.7,100.0,927.0,4.8,0.0,51.95,2024-11-04 00:10:00,12,22:40
1804,1.47,0.38,1.35,47.01,1.82,251.08,14.7,100.0,927.0,4.8,0.0,51.95,2024-11-04 00:10:00,12,22:50
1805,1.41,0.39,1.42,47.51,2.55,251.11,14.6,100.0,927.0,4.8,0.0,51.95,2024-11-04 00:10:00,12,23:00
1806,,,,,,,,,,,,,2024-11-04 00:10:00,12,
